timestamp_utc,timestamp_local,total_load_mw,Atlantic Electric Company Actual Load (MW),"American Electric Power Co., Inc - Appalachian Actual Load (MW)","American Electric Power Co., Inc - Indiana Michigan Actual Load (MW)"
2024-01-13 23:00:00+00:00,2024-01-13 17:00:00,101828.728,1131.465,5267.109,3466.035
2024-01-14 00:00:00+00:00,2024-01-13 18:00:00,103937.712,1132.679,5461.091,3460.072
2024-01-14 01:00:00+00:00,2024-01-13 19:00:00,103482.741,1118.135,5490.767,3460.347
2024-01-14 02:00:00+00:00,2024-01-13 20:00:00,102593.454,1081.151,5484.996,3360.963
2024-01-14 03:00:00+00:00,2024-01-13 21:00:00,100774.875,1078.052,5443.149,3317.616
2024-01-14 04:00:00+00:00,2024-01-13 22:00:00,98478.001,1082.205,5372.885,3270.418
2024-01-14 05:00:00+00:00,2024-01-13 23:00:00,95711.995,1002.824,5291.287,3205.451
2024-01-14 06:00:00+00:00,2024-01-14 00:00:00,93559.908,969.104,5218.836,3169.398
2024-01-14 07:00:00+00:00,2024-01-14 01:00:00,92030.807,931.35,5152.496,3128.374
2024-01-14 08:00:00+00:00,2024-01-14 02:00:00,91676.767,917.104,5162.655,3108.691
2024-01-14 09:00:00+00:00,2024-01-14 03:00:00,91988.262,915.531,5153.834,3159.511
2024-01-14 10:00:00+00:00,2024-01-14 04:00:00,93000.163,865.217,5175.356,3175.319
2024-01-14 11:00:00+00:00,2024-01-14 05:00:00,94739.868,932.185,5242.296,3182.082
2024-01-14 12:00:00+00:00,2024-01-14 06:00:00,97619.396,979.138,5371.127,3282.704
2024-01-14 13:00:00+00:00,2024-01-14 07:00:00,100954.281,980.387,5534.807,3382.059
2024-01-14 14:00:00+00:00,2024-01-14 08:00:00,102172.371,961.32,5594.05,3436.234
2024-01-14 15:00:00+00:00,2024-01-14 09:00:00,101335.363,869.933,5430.944,3466.627
2024-01-14 16:00:00+00:00,2024-01-14 10:00:00,99710.056,782.278,5191.556,3424.239
2024-01-14 17:00:00+00:00,2024-01-14 11:00:00,99339.757,743.935,5023.204,3439.521
2024-01-14 18:00:00+00:00,2024-01-14 12:00:00,100702.167,802.259,4916.275,3519.415
2024-01-14 19:00:00+00:00,2024-01-14 13:00:00,99969.413,893.25,4825.562,3486.694
2024-01-14 20:00:00+00:00,2024-01-14 14:00:00,99016.189,922.817,4774.765,3493.73
2024-01-14 21:00:00+00:00,2024-01-14 15:00:00,99753.988,983.229,4795.253,3575.192
2024-01-14 22:00:00+00:00,2024-01-14 16:00:00,104205.133,1157.201,5009.316,3733.723
2024-01-14 23:00:00+00:00,2024-01-14 17:00:00,110162.266,1192.162,5353.777,3803.13
2024-01-15 00:00:00+00:00,2024-01-14 18:00:00,112741.104,1237.89,5506.554,3862.198
2024-01-15 01:00:00+00:00,2024-01-14 19:00:00,112198.365,1177.606,5527.26,3815.09
2024-01-15 02:00:00+00:00,2024-01-14 20:00:00,111600.477,1217.987,5522.073,3798.541
2024-01-15 03:00:00+00:00,2024-01-14 21:00:00,109751.974,1147.163,5451.078,3729.346
2024-01-15 04:00:00+00:00,2024-01-14 22:00:00,106592.272,1045.658,5366.25,3652.996
2024-01-15 05:00:00+00:00,2024-01-14 23:00:00,103557.474,1058.05,5279.847,3563.984
2024-01-15 06:00:00+00:00,2024-01-15 00:00:00,101315.063,1020.324,5237.441,3478.389
2024-01-15 07:00:00+00:00,2024-01-15 01:00:00,100021.604,952.682,5281.222,3404.926
2024-01-15 08:00:00+00:00,2024-01-15 02:00:00,99405.484,979.069,5317.671,3387.313
2024-01-15 09:00:00+00:00,2024-01-15 03:00:00,99921.627,959.484,5358.551,3354.122
2024-01-15 10:00:00+00:00,2024-01-15 04:00:00,101625.752,964.504,5456.067,3399.253
2024-01-15 11:00:00+00:00,2024-01-15 05:00:00,105188.741,1006.188,5672.929,3454.896
2024-01-15 12:00:00+00:00,2024-01-15 06:00:00,110061.98,1071.714,5916.839,3655.705
2024-01-15 13:00:00+00:00,2024-01-15 07:00:00,114164.885,1127.289,6062.425,3759.123
2024-01-15 14:00:00+00:00,2024-01-15 08:00:00,116483.323,1177.891,6131.73,3859.12
2024-01-15 15:00:00+00:00,2024-01-15 09:00:00,117932.941,1132.972,6238.587,3963.872
2024-01-15 16:00:00+00:00,2024-01-15 10:00:00,118270.984,1136.455,6288.183,3894.893
2024-01-15 17:00:00+00:00,2024-01-15 11:00:00,117875.927,1138.644,6248.612,3915.678
2024-01-15 18:00:00+00:00,2024-01-15 12:00:00,117115.31,1161.752,6214.879,3843.804
2024-01-15 19:00:00+00:00,2024-01-15 13:00:00,116788.291,1167.917,6167.984,3838.447
2024-01-15 20:00:00+00:00,2024-01-15 14:00:00,116258.039,1135.595,6130.276,3761.996
2024-01-15 21:00:00+00:00,2024-01-15 15:00:00,116490.798,1235.942,6133.927,3722.187
2024-01-15 22:00:00+00:00,2024-01-15 16:00:00,118393.222,1200.932,6217.132,3739.006
2024-01-15 23:00:00+00:00,2024-01-15 17:00:00,121886.624,1354.971,6403.844,3770.056
2024-01-16 00:00:00+00:00,2024-01-15 18:00:00,122820.054,1324.486,6458.191,3880.26
2024-01-16 01:00:00+00:00,2024-01-15 19:00:00,121406.451,1307.73,6396.161,3874.386
2024-01-16 02:00:00+00:00,2024-01-15 20:00:00,119734.981,1257.391,6357.494,3905.391
2024-01-16 03:00:00+00:00,2024-01-15 21:00:00,116275.417,1182.111,6170.234,3831.705
2024-01-16 04:00:00+00:00,2024-01-15 22:00:00,111804.022,1159.076,6006.936,3700.146
2024-01-16 05:00:00+00:00,2024-01-15 23:00:00,107651.59,1090.957,5810.64,3577.538
2024-01-16 06:00:00+00:00,2024-01-16 00:00:00,104611.562,1052.066,5637.404,3515.134
2024-01-16 07:00:00+00:00,2024-01-16 01:00:00,102874.437,1011.447,5546.627,3470.66
2024-01-16 08:00:00+00:00,2024-01-16 02:00:00,102082.17,990.727,5533.417,3497.557
2024-01-16 09:00:00+00:00,2024-01-16 03:00:00,102130.525,987.535,5554.755,3467.912
2024-01-16 10:00:00+00:00,2024-01-16 04:00:00,103909.059,989.352,5705.594,3555.846
2024-01-16 11:00:00+00:00,2024-01-16 05:00:00,107841.05,1030.682,5917.026,3619.459
2024-01-16 12:00:00+00:00,2024-01-16 06:00:00,113325.37,1092.598,6165.816,3735.974
2024-01-16 13:00:00+00:00,2024-01-16 07:00:00,117617.981,1200.438,6382.439,3849.255
2024-01-16 14:00:00+00:00,2024-01-16 08:00:00,120268.04,1187.768,6504.106,3916.711
2024-01-16 15:00:00+00:00,2024-01-16 09:00:00,121289.772,1201.211,6533.256,3913.163
2024-01-16 16:00:00+00:00,2024-01-16 10:00:00,121803.83,1194.184,6575.765,3869.879
2024-01-16 17:00:00+00:00,2024-01-16 11:00:00,121686.916,1161.678,6539.761,3939.94
2024-01-16 18:00:00+00:00,2024-01-16 12:00:00,121018.915,1205.926,6389.061,3791.168
2024-01-16 19:00:00+00:00,2024-01-16 13:00:00,120437.258,1220.321,6354.393,3863.435
2024-01-16 20:00:00+00:00,2024-01-16 14:00:00,119260.264,1209.362,6335.66,3844.621
2024-01-16 21:00:00+00:00,2024-01-16 15:00:00,118921.517,1239.404,6387.566,3806.473
2024-01-16 22:00:00+00:00,2024-01-16 16:00:00,120828.718,1259.919,6518.968,3741.865
2024-01-16 23:00:00+00:00,2024-01-16 17:00:00,125529.137,1383.51,6797.738,3813.615
2024-01-17 00:00:00+00:00,2024-01-16 18:00:00,127953.647,1358.754,6957.266,3961.712
2024-01-17 01:00:00+00:00,2024-01-16 19:00:00,127560.894,1338.472,6980.837,3929.638
2024-01-17 02:00:00+00:00,2024-01-16 20:00:00,126371.387,1311.087,7012.142,3798.139
2024-01-17 03:00:00+00:00,2024-01-16 21:00:00,123946.783,1246.733,7082.442,3717.792
2024-01-17 04:00:00+00:00,2024-01-16 22:00:00,119924.347,1165.332,7003.637,3705.723
2024-01-17 05:00:00+00:00,2024-01-16 23:00:00,116867.679,1130.033,6968.191,3771.943
2024-01-17 06:00:00+00:00,2024-01-17 00:00:00,115021.754,1164.376,6997.182,3695.953
2024-01-17 07:00:00+00:00,2024-01-17 01:00:00,114244.402,1090.522,7067.522,3590.771
2024-01-17 08:00:00+00:00,2024-01-17 02:00:00,114433.965,1080.831,7142.375,3539.393
2024-01-17 09:00:00+00:00,2024-01-17 03:00:00,115294.848,1059.982,7237.411,3567.193
2024-01-17 10:00:00+00:00,2024-01-17 04:00:00,117548.869,1108.688,7397.166,3618.156
2024-01-17 11:00:00+00:00,2024-01-17 05:00:00,121863.729,1180.419,7568.811,3721.062
2024-01-17 12:00:00+00:00,2024-01-17 06:00:00,128021.47,1228.383,7848.604,3881.722
2024-01-17 13:00:00+00:00,2024-01-17 07:00:00,133024.413,1272.223,8071.208,4018.775
2024-01-17 14:00:00+00:00,2024-01-17 08:00:00,133425.633,1281.819,8041.417,4008.542
2024-01-17 15:00:00+00:00,2024-01-17 09:00:00,129982.92,1223.706,7717.148,3938.228
2024-01-17 16:00:00+00:00,2024-01-17 10:00:00,126556.064,1135.24,7394.354,3911.863
2024-01-17 17:00:00+00:00,2024-01-17 11:00:00,124037.868,1140.39,7052.987,4063.523
2024-01-17 18:00:00+00:00,2024-01-17 12:00:00,121454.815,1112.552,6779.522,4014.162
2024-01-17 19:00:00+00:00,2024-01-17 13:00:00,119263.462,1096.702,6575.222,3947.501
2024-01-17 20:00:00+00:00,2024-01-17 14:00:00,117454.053,1119.311,6374.009,3863.839
2024-01-17 21:00:00+00:00,2024-01-17 15:00:00,116989.753,1171.649,6277.767,3647.8
2024-01-17 22:00:00+00:00,2024-01-17 16:00:00,119479.46,1313.354,6396.832,3706.665
2024-01-17 23:00:00+00:00,2024-01-17 17:00:00,124914.776,1382.166,6768.229,3813.998
2024-01-18 00:00:00+00:00,2024-01-17 18:00:00,127226.743,1410.427,7001.649,3907.384
2024-01-18 01:00:00+00:00,2024-01-17 19:00:00,126462.26,1390.495,7024.19,3841.876
2024-01-18 02:00:00+00:00,2024-01-17 20:00:00,124889.923,1363.413,7030.361,3810.385
2024-01-18 03:00:00+00:00,2024-01-17 21:00:00,121966.747,1320.524,6976.915,3732.021
2024-01-18 04:00:00+00:00,2024-01-17 22:00:00,117311.431,1194.93,6827.857,3610.991
2024-01-18 05:00:00+00:00,2024-01-17 23:00:00,113249.763,1164.705,6717.106,3512.917
2024-01-18 06:00:00+00:00,2024-01-18 00:00:00,110414.177,1131.173,6699.408,3440.308
2024-01-18 07:00:00+00:00,2024-01-18 01:00:00,108963.261,1108.799,6687.468,3340.219
2024-01-18 08:00:00+00:00,2024-01-18 02:00:00,108630.963,1095.298,6724.128,3304.893
2024-01-18 09:00:00+00:00,2024-01-18 03:00:00,108825.726,1099.374,6790.945,3331.967
2024-01-18 10:00:00+00:00,2024-01-18 04:00:00,110345.398,1090.856,6935.366,3365.014
2024-01-18 11:00:00+00:00,2024-01-18 05:00:00,114509.98,1180.997,7141.912,3508.289
2024-01-18 12:00:00+00:00,2024-01-18 06:00:00,121098.062,1209.437,7440.801,3701.034
2024-01-18 13:00:00+00:00,2024-01-18 07:00:00,125187.524,1247.193,7588.729,3784.955
2024-01-18 14:00:00+00:00,2024-01-18 08:00:00,124374.315,1194.626,7483.713,3807.393
2024-01-18 15:00:00+00:00,2024-01-18 09:00:00,122056.708,1185.737,7041.964,3782.149
2024-01-18 16:00:00+00:00,2024-01-18 10:00:00,119023.652,1171.228,6557.032,3768.899
2024-01-18 17:00:00+00:00,2024-01-18 11:00:00,116562.84,1136.518,6167.483,3720.135
2024-01-18 18:00:00+00:00,2024-01-18 12:00:00,114643.446,1113.001,5960.279,3674.526
2024-01-18 19:00:00+00:00,2024-01-18 13:00:00,113288.697,1133.531,5821.21,3688.064
2024-01-18 20:00:00+00:00,2024-01-18 14:00:00,111859.33,1140.556,5677.359,3577.746
2024-01-18 21:00:00+00:00,2024-01-18 15:00:00,111535.606,1156.106,5657.766,3555.771
2024-01-18 22:00:00+00:00,2024-01-18 16:00:00,112988.804,1267.683,5788.177,3514.45
2024-01-18 23:00:00+00:00,2024-01-18 17:00:00,116371.423,1284.494,5910.291,3588.318
2024-01-19 00:00:00+00:00,2024-01-18 18:00:00,117102.427,1304.022,5976.895,3681.05
2024-01-19 01:00:00+00:00,2024-01-18 19:00:00,115849.641,1284.752,5942.406,3664.671
2024-01-19 02:00:00+00:00,2024-01-18 20:00:00,114095.389,1210.318,5884.581,3589.12
2024-01-19 03:00:00+00:00,2024-01-18 21:00:00,110936.861,1207.904,5771.97,3535.153
2024-01-19 04:00:00+00:00,2024-01-18 22:00:00,106643.062,1142.583,5642.528,3452.186
2024-01-19 05:00:00+00:00,2024-01-18 23:00:00,102875.675,1082.932,5554.099,3475.122
2024-01-19 06:00:00+00:00,2024-01-19 00:00:00,100096.461,1031.183,5498.592,3470.716
2024-01-19 07:00:00+00:00,2024-01-19 01:00:00,98500.59,994.097,5487.589,3431.845
2024-01-19 08:00:00+00:00,2024-01-19 02:00:00,97691.296,980.741,5451.861,3411.123
2024-01-19 09:00:00+00:00,2024-01-19 03:00:00,97827.349,974.785,5464.699,3448.709
2024-01-19 10:00:00+00:00,2024-01-19 04:00:00,99580.547,988.232,5534.234,3492.368
2024-01-19 11:00:00+00:00,2024-01-19 05:00:00,103244.148,1019.507,5669.441,3536.773
2024-01-19 12:00:00+00:00,2024-01-19 06:00:00,108650.728,1127.231,5903.833,3643.59
2024-01-19 13:00:00+00:00,2024-01-19 07:00:00,113353.244,1136.826,6044.442,3720.889
2024-01-19 14:00:00+00:00,2024-01-19 08:00:00,115620.285,1174.701,6161.748,3668.238
2024-01-19 15:00:00+00:00,2024-01-19 09:00:00,116741.563,1213.413,6088.319,3648.604
2024-01-19 16:00:00+00:00,2024-01-19 10:00:00,117261.209,1241.294,6114.89,3679.403
2024-01-19 17:00:00+00:00,2024-01-19 11:00:00,116626.9,1201.619,6052.874,3676.243
2024-01-19 18:00:00+00:00,2024-01-19 12:00:00,115957.829,1252.62,5978.564,3671.841
2024-01-19 19:00:00+00:00,2024-01-19 13:00:00,115246.144,1243.003,5946.608,3699.545
2024-01-19 20:00:00+00:00,2024-01-19 14:00:00,114623.642,1235.356,5916.588,3675.346
2024-01-19 21:00:00+00:00,2024-01-19 15:00:00,114403.527,1235.275,5906.817,3636.019
2024-01-19 22:00:00+00:00,2024-01-19 16:00:00,116073.797,1259.476,6072.79,3684.472
2024-01-19 23:00:00+00:00,2024-01-19 17:00:00,119945.8,1374.586,6283.582,3732.39
2024-01-20 00:00:00+00:00,2024-01-19 18:00:00,121113.037,1342.745,6441.74,3803.058
2024-01-20 01:00:00+00:00,2024-01-19 19:00:00,119656.988,1262.648,6451.344,3782.991
2024-01-20 02:00:00+00:00,2024-01-19 20:00:00,117837.396,1283.834,6463.941,3753.795
2024-01-20 03:00:00+00:00,2024-01-19 21:00:00,115310.709,1233.92,6407.106,3657.842
2024-01-20 04:00:00+00:00,2024-01-19 22:00:00,112094.688,1182.791,6305.431,3568.793
2024-01-20 05:00:00+00:00,2024-01-19 23:00:00,108942.978,1127.012,6246.521,3496.323
2024-01-20 06:00:00+00:00,2024-01-20 00:00:00,106857.779,1091.411,6231.775,3469.722
2024-01-20 07:00:00+00:00,2024-01-20 01:00:00,105649.002,1064.057,6243.063,3375.594
2024-01-20 08:00:00+00:00,2024-01-20 02:00:00,105380.802,1051.4,6295.08,3370.735
2024-01-20 09:00:00+00:00,2024-01-20 03:00:00,105938.054,1052.581,6414.008,3374.718
2024-01-20 10:00:00+00:00,2024-01-20 04:00:00,107145.353,1061.138,6573.571,3367.363
2024-01-20 11:00:00+00:00,2024-01-20 05:00:00,109249.241,1087.836,6692.852,3424.874
2024-01-20 12:00:00+00:00,2024-01-20 06:00:00,112681.959,1129.651,6841.629,3433.164
2024-01-20 13:00:00+00:00,2024-01-20 07:00:00,116236.49,1152.498,7025.379,3456.054
2024-01-20 14:00:00+00:00,2024-01-20 08:00:00,118073.019,1200.979,7077.927,3465.153
2024-01-20 15:00:00+00:00,2024-01-20 09:00:00,118531.046,1222.362,6977.563,3485.154
2024-01-20 16:00:00+00:00,2024-01-20 10:00:00,118395.044,1237.635,6863.595,3583.577
2024-01-20 17:00:00+00:00,2024-01-20 11:00:00,117180.429,1263.904,6727.456,3551.258
2024-01-20 18:00:00+00:00,2024-01-20 12:00:00,115619.327,1259.383,6602.533,3530.079
2024-01-20 19:00:00+00:00,2024-01-20 13:00:00,114047.506,1253.137,6511.015,3479.013
2024-01-20 20:00:00+00:00,2024-01-20 14:00:00,113403.012,1245.278,6445.363,3404.464
2024-01-20 21:00:00+00:00,2024-01-20 15:00:00,113750.797,1257.937,6437.061,3387.849
2024-01-20 22:00:00+00:00,2024-01-20 16:00:00,116477.563,1310.384,6588.584,3422.622
2024-01-20 23:00:00+00:00,2024-01-20 17:00:00,121333.93,1362.32,6947.964,3426.949
2024-01-21 00:00:00+00:00,2024-01-20 18:00:00,124115.594,1389.978,7255.509,3543.813
2024-01-21 01:00:00+00:00,2024-01-20 19:00:00,123756.829,1374.868,7293.851,3567.609
2024-01-21 02:00:00+00:00,2024-01-20 20:00:00,122872.036,1338.318,7336.202,3544.688
2024-01-21 03:00:00+00:00,2024-01-20 21:00:00,120946.762,1308.162,7274.316,3457.003
2024-01-21 04:00:00+00:00,2024-01-20 22:00:00,117833.241,1239.361,7135.488,3314.4
2024-01-21 05:00:00+00:00,2024-01-20 23:00:00,114940.445,1195.32,7043.583,3298.172
2024-01-21 06:00:00+00:00,2024-01-21 00:00:00,112507.712,1149.655,6974.131,3217.719
2024-01-21 07:00:00+00:00,2024-01-21 01:00:00,111023.793,1115.798,6962.655,3184.104
2024-01-21 08:00:00+00:00,2024-01-21 02:00:00,110150.704,1099.687,6991.186,3199.646
2024-01-21 09:00:00+00:00,2024-01-21 03:00:00,110043.598,1093.158,6991.532,3216.121
2024-01-21 10:00:00+00:00,2024-01-21 04:00:00,110388.469,1101.41,6977.264,3208.892
2024-01-21 11:00:00+00:00,2024-01-21 05:00:00,111783.704,1115.664,7074.965,3251.096
2024-01-21 12:00:00+00:00,2024-01-21 06:00:00,114207.343,1137.978,7184.563,3402.15
2024-01-21 13:00:00+00:00,2024-01-21 07:00:00,116722.41,1163.768,7308.693,3426.691
2024-01-21 14:00:00+00:00,2024-01-21 08:00:00,117531.384,1183.032,7252.13,3495.423
2024-01-21 15:00:00+00:00,2024-01-21 09:00:00,115823.178,1201.725,6944.918,3433.826
2024-01-21 16:00:00+00:00,2024-01-21 10:00:00,113405.196,1194.965,6561.49,3448.253
2024-01-21 17:00:00+00:00,2024-01-21 11:00:00,111002.251,1180.355,6227.934,3413.57
2024-01-21 18:00:00+00:00,2024-01-21 12:00:00,108721.545,1150.421,5956.504,3345.658
2024-01-21 19:00:00+00:00,2024-01-21 13:00:00,106422.672,1117.247,5688.798,3274.319
2024-01-21 20:00:00+00:00,2024-01-21 14:00:00,104644.662,1099.572,5500.232,3206.094
2024-01-21 21:00:00+00:00,2024-01-21 15:00:00,104825.363,1130.885,5440.853,3300.771
2024-01-21 22:00:00+00:00,2024-01-21 16:00:00,108094.156,1199.947,5626.772,3339.386
2024-01-21 23:00:00+00:00,2024-01-21 17:00:00,114288.544,1302.54,6017.554,3495.683
2024-01-22 00:00:00+00:00,2024-01-21 18:00:00,118193.273,1329.865,6335.81,3682.81
2024-01-22 01:00:00+00:00,2024-01-21 19:00:00,118498.336,1316.758,6451.608,3645.586
2024-01-22 02:00:00+00:00,2024-01-21 20:00:00,117893.271,1301.802,6537.436,3635.225
2024-01-22 03:00:00+00:00,2024-01-21 21:00:00,115685.257,1244.634,6562.769,3628.462
2024-01-22 04:00:00+00:00,2024-01-21 22:00:00,112681.819,1186.239,6546.352,3558.322
2024-01-22 05:00:00+00:00,2024-01-21 23:00:00,109501.317,1122.599,6523.752,3476.678
2024-01-22 06:00:00+00:00,2024-01-22 00:00:00,107778.387,1088.171,6609.352,3471.033
2024-01-22 07:00:00+00:00,2024-01-22 01:00:00,107094.54,1071.156,6700.592,3413.472
2024-01-22 08:00:00+00:00,2024-01-22 02:00:00,107549.494,1062.222,6799.496,3417.905
2024-01-22 09:00:00+00:00,2024-01-22 03:00:00,108636.019,1073.478,6929.967,3401.263
2024-01-22 10:00:00+00:00,2024-01-22 04:00:00,111385.723,1093.865,7100.013,3437.242
2024-01-22 11:00:00+00:00,2024-01-22 05:00:00,116412.188,1142.134,7339.537,3557.177
2024-01-22 12:00:00+00:00,2024-01-22 06:00:00,123918.133,1231.076,7702.914,3719.766
2024-01-22 13:00:00+00:00,2024-01-22 07:00:00,128795.896,1279.715,7890.812,3813.185
2024-01-22 14:00:00+00:00,2024-01-22 08:00:00,127633.445,1249.392,7732.011,3849.244
2024-01-22 15:00:00+00:00,2024-01-22 09:00:00,122338.202,1193.401,7136.87,3840.319
2024-01-22 16:00:00+00:00,2024-01-22 10:00:00,117518.709,1120.764,6508.412,3748.609
2024-01-22 17:00:00+00:00,2024-01-22 11:00:00,113841.065,1059.411,6031.565,3738.349
2024-01-22 18:00:00+00:00,2024-01-22 12:00:00,110456.07,1017.036,5706.83,3722.391
2024-01-22 19:00:00+00:00,2024-01-22 13:00:00,107984.615,976.972,5446.956,3679.131
2024-01-22 20:00:00+00:00,2024-01-22 14:00:00,106376.936,998.514,5211.579,3583.395
2024-01-22 21:00:00+00:00,2024-01-22 15:00:00,106334.216,1076.293,5048.224,3563.476
2024-01-22 22:00:00+00:00,2024-01-22 16:00:00,108351.884,1177.066,5174.769,3509.04
2024-01-22 23:00:00+00:00,2024-01-22 17:00:00,112488.643,1276.106,5489.394,3533.344
2024-01-23 00:00:00+00:00,2024-01-22 18:00:00,114676.186,1311.313,5786.094,3621.128
2024-01-23 01:00:00+00:00,2024-01-22 19:00:00,113966.415,1294.657,5874.197,3563.774
2024-01-23 02:00:00+00:00,2024-01-22 20:00:00,112047.731,1269.29,5932.986,3439.628
2024-01-23 03:00:00+00:00,2024-01-22 21:00:00,108897.649,1218.104,5879.707,3346.628
2024-01-23 04:00:00+00:00,2024-01-22 22:00:00,104441.039,1142.64,5747.786,3215.011
2024-01-23 05:00:00+00:00,2024-01-22 23:00:00,99976.622,1080.486,5597.058,3178.737
2024-01-23 06:00:00+00:00,2024-01-23 00:00:00,96843.47,1061.539,5506.321,3146.881
2024-01-23 07:00:00+00:00,2024-01-23 01:00:00,95273.726,1016.655,5508.86,3076.401
2024-01-23 08:00:00+00:00,2024-01-23 02:00:00,94632.485,995.766,5509.382,3057.009
2024-01-23 09:00:00+00:00,2024-01-23 03:00:00,94796.435,987.964,5548.278,3069.237
2024-01-23 10:00:00+00:00,2024-01-23 04:00:00,96719.35,998.249,5673.23,3156.158
2024-01-23 11:00:00+00:00,2024-01-23 05:00:00,101134.386,1068.437,5860.897,3304.701
2024-01-23 12:00:00+00:00,2024-01-23 06:00:00,107850.678,1128.878,6175.002,3440.98
2024-01-23 13:00:00+00:00,2024-01-23 07:00:00,112333.638,1184.472,6342.763,3603.786
2024-01-23 14:00:00+00:00,2024-01-23 08:00:00,112094.743,1115.838,6232.567,3662.154
2024-01-23 15:00:00+00:00,2024-01-23 09:00:00,109895.248,1062.974,5981.157,3685.651
2024-01-23 16:00:00+00:00,2024-01-23 10:00:00,107707.176,1054.63,5710.438,3653.815
2024-01-23 17:00:00+00:00,2024-01-23 11:00:00,105524.635,978.425,5421.059,3650.848
2024-01-23 18:00:00+00:00,2024-01-23 12:00:00,103461.092,932.333,5181.658,3626.145
2024-01-23 19:00:00+00:00,2024-01-23 13:00:00,102092.555,935.047,5014.736,3611.92
2024-01-23 20:00:00+00:00,2024-01-23 14:00:00,101142.907,974.204,4940.664,3482.243
2024-01-23 21:00:00+00:00,2024-01-23 15:00:00,101269.297,1036.646,4893.43,3404.829
2024-01-23 22:00:00+00:00,2024-01-23 16:00:00,102717.828,1081.803,5010.894,3443.24
2024-01-23 23:00:00+00:00,2024-01-23 17:00:00,106442.29,1225.91,5182.201,3500.166
2024-01-24 00:00:00+00:00,2024-01-23 18:00:00,107452.197,1228.545,5302.313,3532.883
2024-01-24 01:00:00+00:00,2024-01-23 19:00:00,106383.073,1217.281,5277.204,3481.363
2024-01-24 02:00:00+00:00,2024-01-23 20:00:00,104191.309,1197.306,5198.13,3443.599
2024-01-24 03:00:00+00:00,2024-01-23 21:00:00,100665.848,1107.816,5066.231,3330.847
2024-01-24 04:00:00+00:00,2024-01-23 22:00:00,95824.263,1057.081,4887.059,3175.068
2024-01-24 05:00:00+00:00,2024-01-23 23:00:00,91079.59,982.34,4693.757,3048.239
2024-01-24 06:00:00+00:00,2024-01-24 00:00:00,87884.726,899.118,4526.877,3023.54
2024-01-24 07:00:00+00:00,2024-01-24 01:00:00,85836.001,931.282,4477.058,2906.968
2024-01-24 08:00:00+00:00,2024-01-24 02:00:00,84888.497,914.996,4474.623,2947.099
2024-01-24 09:00:00+00:00,2024-01-24 03:00:00,84619.09,908.246,4433.854,2935.936
2024-01-24 10:00:00+00:00,2024-01-24 04:00:00,85897.47,920.209,4487.974,2949.059
2024-01-24 11:00:00+00:00,2024-01-24 05:00:00,90089.845,962.421,4667.622,3068.098
2024-01-24 12:00:00+00:00,2024-01-24 06:00:00,96724.665,1043.279,4964.951,3208.523
2024-01-24 13:00:00+00:00,2024-01-24 07:00:00,101233.731,1110.281,5156.639,3335.771
2024-01-24 14:00:00+00:00,2024-01-24 08:00:00,101568.74,1115.696,5083.145,3273.843
2024-01-24 15:00:00+00:00,2024-01-24 09:00:00,100801.407,1134.163,4953.308,3255.08
2024-01-24 16:00:00+00:00,2024-01-24 10:00:00,99883.27,1121.322,4810.402,3257.529
2024-01-24 17:00:00+00:00,2024-01-24 11:00:00,98693.234,1036.758,4689.634,3256.304
2024-01-24 18:00:00+00:00,2024-01-24 12:00:00,97682.709,1003.571,4591.912,3271.778
2024-01-24 19:00:00+00:00,2024-01-24 13:00:00,96733.567,968.846,4505.296,3241.014
2024-01-24 20:00:00+00:00,2024-01-24 14:00:00,95774.649,979.069,4422.281,3205.814
